,Unnamed: 0,timestamp,screen_name,replay_to_users,replies,retweets,likes,text,geo,mentions,hashtags,user_id,tweet_url,city_id,city,lat,lng
114,114,2019-10-07 18:52:40,SF_DwayneRedd,,0,1,10,We can’t change futures by ourselves. Sometimes you need #goodneighbors to help you. @StateFarm #DE agents #JackieBrady #ZachPhillippe #RobMullen #BrianDawson were just that today. #HereToHelp @JakeStateFarm let’s send them BIG TY! – at Gunning Bedford Middle School,,@StateFarm @JakeStateFarm,goodneighbors DE JackieBrady ZachPhillippe RobMullen BrianDawson HereToHelp,1181281202281570305,https://twitter.com/SF_DwayneRedd/status/1181281202281570305,1840028615,North Star,39.755,-75.7331
115,115,2019-09-27 17:57:26,Tobster60,NBCSCubs,0,0,0,@bryceharper3 Grand Slam in the 9th. ,,@bryceharper3,[],1177643422980681728,https://twitter.com/Tobster60/status/1177643422980681728,1840028615,North Star,39.755,-75.7331
116,116,2019-08-08 01:21:32,Iwent2Jordan,,0,0,1,Thank god for StateFarm car insurance,,,[],1159273402240249856,https://twitter.com/Iwent2Jordan/status/1159273402240249856,1840028615,North Star,39.755,-75.7331
117,117,2019-12-13 05:53:15,EliSeeney,rose_statefarm,0,0,0,Love it ,,,[],1205365041563930624,https://twitter.com/EliSeeney/status/1205365041563930624,1840028608,Edgemoor,39.7551,-75.507
118,118,2019-12-11 07:14:22,EliSeeney,rose_statefarm,0,0,0, yo you’re too good at this,,,[],1204660680307159040,https://twitter.com/EliSeeney/status/1204660680307159040,1840028608,Edgemoor,39.7551,-75.507
119,119,2019-12-11 07:05:15,EliSeeney,rose_statefarm,1,0,1, yooooo that’s actually perfect ,,,[],1204658388547907584,https://twitter.com/EliSeeney/status/1204658388547907584,1840028608,Edgemoor,39.7551,-75.507
120,120,2019-11-11 23:58:17,pinkflamingo511,,1,0,1,@StateFarm kudos for my help today. Needed a tow from my house to the mechanic. The ease of getting that done was so appreciated.,,@StateFarm,[],1194041689599619074,https://twitter.com/pinkflamingo511/status/1194041689599619074,1840028608,Edgemoor,39.7551,-75.507
121,121,2019-10-25 12:40:32,vickymiller007,,0,0,0,@GEICO_Service the lizard refused to acknowledge my claim so I moved on but thanks State Farm was half the price,,@GEICO_Service,[],1187710534352850944,https://twitter.com/vickymiller007/status/1187710534352850944,1840028608,Edgemoor,39.7551,-75.507
122,122,2019-10-19 13:10:23,Larry_Pell,,0,0,5,"James Harden and CP3 hate each other now, Aaron Rodgers broke his collarbone back in 2017 and now Mahomes is hurt. Maybe there’s a new curse in town, the State Farm curse. ",,,[],1185543720332152833,https://twitter.com/Larry_Pell/status/1185543720332152833,1840028608,Edgemoor,39.7551,-75.507
123,123,2019-10-11 20:03:06,SF_DwayneRedd,,0,1,7,Appreciate @6abc for spending time w/ us. #goodneighbor to @mattiecstewart @CISNational @StateFarm @RedClaySchools. Working together to help students make the right choice. #TheChoiceBus #DE – at Thomas McKean High School,,@6abc @mattiecstewart @CISNational @StateFarm @RedClaySchools,goodneighbor TheChoiceBus DE,1182748480663625728,https://twitter.com/SF_DwayneRedd/status/1182748480663625728,1840028608,Edgemoor,39.7551,-75.507
124,124,2019-10-11 13:28:48,SF_DwayneRedd,,0,2,5,Day 5 is here! #TheChoiceBus has been and will always be #goodneighbor to #DE @StateFarm @CISNational. TY @mattiecstewart for a great visit. – at Thomas McKean High School,,@StateFarm @CISNational @mattiecstewart,TheChoiceBus goodneighbor DE,1182649250502586368,https://twitter.com/SF_DwayneRedd/status/1182649250502586368,1840028608,Edgemoor,39.7551,-75.507
125,125,2019-10-09 13:56:07,SF_DwayneRedd,nicoleAalvarez,0,0,2,We appreciate you for spending your morning with us. Means a lot to have your support. Please tell state Senator @SokolaDavid we said thank you and hello. @SF_MariaJ @StateFarm – at George Read Middle School,,@SokolaDavid @SF_MariaJ @StateFarm,[],1181931350594609152,https://twitter.com/SF_DwayneRedd/status/1181931350594609152,1840028608,Edgemoor,39.7551,-75.507
126,126,2019-10-07 18:52:40,SF_DwayneRedd,,0,1,10,We can’t change futures by ourselves. Sometimes you need #goodneighbors to help you. @StateFarm #DE agents #JackieBrady #ZachPhillippe #RobMullen #BrianDawson were just that today. #HereToHelp @JakeStateFarm let’s send them BIG TY! – at Gunning Bedford Middle School,,@StateFarm @JakeStateFarm,goodneighbors DE JackieBrady ZachPhillippe RobMullen BrianDawson HereToHelp,1181281202281570305,https://twitter.com/SF_DwayneRedd/status/1181281202281570305,1840028608,Edgemoor,39.7551,-75.507
127,127,2019-09-27 17:57:26,Tobster60,NBCSCubs,0,0,0,@bryceharper3 Grand Slam in the 9th. ,,@bryceharper3,[],1177643422980681728,https://twitter.com/Tobster60/status/1177643422980681728,1840028608,Edgemoor,39.7551,-75.507
128,128,2019-09-08 22:51:57,SwarthmoreDems,SenTimKearney,0,0,0,You’ve gotta be kitten me. Those puns are pawsitively awful.,,,[],1170832171151568896,https://twitter.com/SwarthmoreDems/status/1170832171151568896,1840028608,Edgemoor,39.7551,-75.507
129,129,2019-04-28 01:58:57,PhilliesMike,sixers,0,0,0,Both stink,,,[],1122319256639680512,https://twitter.com/PhilliesMike/status/1122319256639680512,1840028608,Edgemoor,39.7551,-75.507
130,130,2019-10-11 20:03:06,SF_DwayneRedd,,0,1,7,Appreciate @6abc for spending time w/ us. #goodneighbor to @mattiecstewart @CISNational @StateFarm @RedClaySchools. Working together to help students make the right choice. #TheChoiceBus #DE – at Thomas McKean High School,,@6abc @mattiecstewart @CISNational @StateFarm @RedClaySchools,goodneighbor TheChoiceBus DE,1182748480663625728,https://twitter.com/SF_DwayneRedd/status/1182748480663625728,1840005577,New Castle,39.6685,-75.5692
131,131,2019-10-11 13:28:48,SF_DwayneRedd,,0,2,5,Day 5 is here! #TheChoiceBus has been and will always be #goodneighbor to #DE @StateFarm @CISNational. TY @mattiecstewart for a great visit. – at Thomas McKean High School,,@StateFarm @CISNational @mattiecstewart,TheChoiceBus goodneighbor DE,1182649250502586368,https://twitter.com/SF_DwayneRedd/status/1182649250502586368,1840005577,New Castle,39.6685,-75.5692
132,132,2019-10-09 13:56:07,SF_DwayneRedd,nicoleAalvarez,0,0,2,We appreciate you for spending your morning with us. Means a lot to have your support. Please tell state Senator @SokolaDavid we said thank you and hello. @SF_MariaJ @StateFarm – at George Read Middle School,,@SokolaDavid @SF_MariaJ @StateFarm,[],1181931350594609152,https://twitter.com/SF_DwayneRedd/status/1181931350594609152,1840005577,New Castle,39.6685,-75.5692
133,133,2019-10-07 18:52:40,SF_DwayneRedd,,0,1,10,We can’t change futures by ourselves. Sometimes you need #goodneighbors to help you. @StateFarm #DE agents #JackieBrady #ZachPhillippe #RobMullen #BrianDawson were just that today. #HereToHelp @JakeStateFarm let’s send them BIG TY! – at Gunning Bedford Middle School,,@StateFarm @JakeStateFarm,goodneighbors DE JackieBrady ZachPhillippe RobMullen BrianDawson HereToHelp,1181281202281570305,https://twitter.com/SF_DwayneRedd/status/1181281202281570305,1840005577,New Castle,39.6685,-75.5692
134,134,2019-09-27 17:57:26,Tobster60,NBCSCubs,0,0,0,@bryceharper3 Grand Slam in the 9th. ,,@bryceharper3,[],1177643422980681728,https://twitter.com/Tobster60/status/1177643422980681728,1840005577,New Castle,39.6685,-75.5692
135,135,2019-08-08 01:21:32,Iwent2Jordan,,0,0,1,Thank god for StateFarm car insurance,,,[],1159273402240249856,https://twitter.com/Iwent2Jordan/status/1159273402240249856,1840005577,New Castle,39.6685,-75.5692
